country,economy_code,iso_code,region,income_group,year,wbl_index,mobility,living_choice,travel_outside_home,passport_apply,travel_outside_country,workplace,get_job,law_gender_discr,employ_harrass_legisl,employ_harrass_crim_penalty,pay,equal_pay,night_work,dangerous_job,industrial_job,marriage,law_married_obey,head_of_hh,legisl_dom_violence,obtain_judgement_divorce,rights_remarry,parenthood,mother_paid_leave_avail,paid_mat_leave_length,gov_benefits_mat_leave,father_paid_leave_avail,paid_pat_leave_length,paid_parental_leave_avail,shared_days,mother_num_days,father_num_days,dismiss_preg_workers,entrepreneurship,credit_access_gender_discrim,sign_contract,register_business,open_bank_acc,assets,immov_prop_ownership,children_inherit_assets,surviving_spouses_inherit_assets,spouses_admin_authority_assets,valuation_nonmon_contrib,pension,retire_age_full_benefits,retire_age_partial_benefits,mandatory_retire_age,pension_ben_childcare_absence,total,overnight,oneday,cruise,expenditures
Timor-Leste,TMP,TLS,East Asia & Pacific,Lower middle income,2004,50,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,20,Yes,No,No,No,No,20,No,84,No,No,0,No,0,0,0,Yes,0,No,No,No,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,NA,NA,NA,NA,NA
Timor-Leste,TMP,TLS,East Asia & Pacific,Lower middle income,2005,53.1,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,20,Yes,No,No,No,No,20,No,84,No,No,0,No,0,0,0,Yes,25,No,No,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,NA,NA,NA,NA,NA
Timor-Leste,TMP,TLS,East Asia & Pacific,Lower middle income,2006,53.1,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,20,Yes,No,No,No,No,20,No,84,No,No,0,No,0,0,0,Yes,25,No,No,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,NA,14000,NA,NA,NA
Timor-Leste,TMP,TLS,East Asia & Pacific,Lower middle income,2007,53.1,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,20,Yes,No,No,No,No,20,No,84,No,No,0,No,0,0,0,Yes,25,No,No,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,NA,22000,NA,NA,NA
Timor-Leste,TMP,TLS,East Asia & Pacific,Lower middle income,2008,53.1,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,20,Yes,No,No,No,No,20,No,84,No,No,0,No,0,0,0,Yes,25,No,No,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,NA,36000,NA,NA,NA
Timor-Leste,TMP,TLS,East Asia & Pacific,Lower middle income,2009,53.1,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,20,Yes,No,No,No,No,20,No,84,No,No,0,No,0,0,0,Yes,25,No,No,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,NA,44000,NA,NA,NA
Timor-Leste,TMP,TLS,East Asia & Pacific,Lower middle income,2010,53.1,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,20,Yes,No,No,No,No,20,No,84,No,No,0,No,0,0,0,Yes,25,No,No,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,NA,40000,NA,NA,NA
Timor-Leste,TMP,TLS,East Asia & Pacific,Lower middle income,2011,53.1,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,20,Yes,No,No,No,No,20,No,84,No,No,0,No,0,0,0,Yes,25,No,No,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,NA,51000,NA,NA,NA
Timor-Leste,TMP,TLS,East Asia & Pacific,Lower middle income,2012,55.6,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,40,Yes,No,Yes,No,No,20,No,84,No,No,0,No,0,0,0,Yes,25,No,No,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,NA,58000,NA,NA,NA
Timor-Leste,TMP,TLS,East Asia & Pacific,Lower middle income,2013,80.6,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,40,No,84,No,Yes,7,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA,79000,NA,NA,NA
Timor-Leste,TMP,TLS,East Asia & Pacific,Lower middle income,2014,80.6,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,40,No,84,No,Yes,7,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA,60000,NA,NA,NA
Timor-Leste,TMP,TLS,East Asia & Pacific,Lower middle income,2015,80.6,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,40,No,84,No,Yes,7,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA,62000,NA,NA,NA
Timor-Leste,TMP,TLS,East Asia & Pacific,Lower middle income,2016,80.6,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,40,No,84,No,Yes,7,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA,66000,NA,NA,NA
Timor-Leste,TMP,TLS,East Asia & Pacific,Lower middle income,2017,80.6,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,40,No,84,No,Yes,7,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA,74000,NA,NA,NA
Timor-Leste,TMP,TLS,East Asia & Pacific,Lower middle income,2018,83.1,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,60,No,84,Yes,Yes,7,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA,75000,NA,NA,NA
Timor-Leste,TMP,TLS,East Asia & Pacific,Lower middle income,2019,86.3,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,60,No,84,Yes,Yes,7,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA,81000,NA,NA,NA
Timor-Leste,TMP,TLS,East Asia & Pacific,Lower middle income,2020,86.3,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,60,No,84,Yes,Yes,7,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA,18000,NA,NA,NA
Timor-Leste,TMP,TLS,East Asia & Pacific,Lower middle income,2021,86.3,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,60,No,84,Yes,Yes,7,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA,6000,NA,NA,NA
Timor-Leste,TMP,TLS,East Asia & Pacific,Lower middle income,2022,86.3,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,60,No,84,Yes,Yes,7,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA,NA,NA,NA,NA
Timor-Leste,TMP,TLS,East Asia & Pacific,Lower middle income,2023,86.3,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,60,No,84,Yes,Yes,7,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA,NA,NA,NA,NA
Togo,TGO,TGO,Sub-Saharan Africa,Low income,1995,51.3,75,No,Yes,Yes,Yes,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,40,Yes,98,No,Yes,2,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,53000,NA,NA,NA
Togo,TGO,TGO,Sub-Saharan Africa,Low income,1996,51.3,75,No,Yes,Yes,Yes,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,40,Yes,98,No,Yes,2,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,58000,NA,NA,NA
Togo,TGO,TGO,Sub-Saharan Africa,Low income,1997,51.3,75,No,Yes,Yes,Yes,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,40,Yes,98,No,Yes,2,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,92000,NA,NA,NA
Togo,TGO,TGO,Sub-Saharan Africa,Low income,1998,51.3,75,No,Yes,Yes,Yes,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,40,Yes,98,No,Yes,2,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,69000,NA,NA,15000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,1999,51.3,75,No,Yes,Yes,Yes,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,40,Yes,98,No,Yes,2,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,70000,NA,NA,10000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2000,51.3,75,No,Yes,Yes,Yes,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,40,Yes,98,No,Yes,2,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,60000,NA,NA,11000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2001,51.3,75,No,Yes,Yes,Yes,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,40,Yes,98,No,Yes,2,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,57000,NA,NA,14000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2002,51.3,75,No,Yes,Yes,Yes,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,40,Yes,98,No,Yes,2,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,58000,NA,NA,16000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2003,51.3,75,No,Yes,Yes,Yes,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,40,Yes,98,No,Yes,2,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,61000,NA,NA,26000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2004,51.3,75,No,Yes,Yes,Yes,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,40,Yes,98,No,Yes,2,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,83000,NA,NA,25000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2005,51.3,75,No,Yes,Yes,Yes,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,40,Yes,98,No,Yes,2,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,81000,NA,NA,27000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2006,51.3,75,No,Yes,Yes,Yes,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,40,Yes,98,No,Yes,2,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,94000,NA,NA,23000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2007,51.3,75,No,Yes,Yes,Yes,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,40,Yes,98,No,Yes,2,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,86000,NA,NA,38000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2008,69.4,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,60,Yes,98,No,Yes,2,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,74000,NA,NA,44000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2009,69.4,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,60,Yes,98,No,Yes,2,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,150000,NA,NA,73000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2010,69.4,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,60,Yes,98,No,Yes,2,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,202000,NA,NA,105000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2011,69.4,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,60,Yes,98,No,Yes,2,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,300000,NA,NA,209000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2012,75.6,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,40,Yes,No,No,Yes,No,60,Yes,98,No,Yes,2,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,NA,235000,NA,NA,206000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2013,75.6,75,No,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,40,Yes,No,No,Yes,No,60,Yes,98,No,Yes,2,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,NA,327000,2000,NA,233000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2014,81.9,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,40,Yes,No,No,Yes,No,60,Yes,98,No,Yes,2,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,NA,282000,900,NA,233000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2015,81.9,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,40,Yes,No,No,Yes,No,60,Yes,98,No,Yes,2,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,NA,273000,1000,NA,212000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2016,84.4,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,60,Yes,98,No,Yes,2,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,NA,338000,1000,NA,223000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2017,84.4,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,60,Yes,98,No,Yes,2,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,NA,514000,1000,NA,245000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2018,84.4,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,60,Yes,98,No,Yes,2,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,NA,573000,NA,NA,269000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2019,84.4,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,60,Yes,98,No,Yes,2,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,NA,876000,NA,NA,264000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2020,84.4,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,60,Yes,98,No,Yes,2,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,NA,482000,NA,NA,151000
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2021,84.4,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,60,Yes,98,No,Yes,2,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,NA,NA,NA,NA,NA
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2022,81.9,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,40,Yes,98,No,Yes,2,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,NA,NA,NA,NA,NA
Togo,TGO,TGO,Sub-Saharan Africa,Low income,2023,81.9,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,40,Yes,98,No,Yes,2,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,NA,NA,NA,NA,NA
Tonga,TON,TON,East Asia & Pacific,Upper middle income,1995,50,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,20,No,No,No,Yes,No,25,No,No,Yes,No,33000,29000,4000,4000,NA
Tonga,TON,TON,East Asia & Pacific,Upper middle income,1996,50,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,20,No,No,No,Yes,No,25,No,No,Yes,No,31000,27000,4000,4000,NA
Tonga,TON,TON,East Asia & Pacific,Upper middle income,1997,50,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,20,No,No,No,Yes,No,25,No,No,Yes,No,29000,26000,3000,3000,NA
Tonga,TON,TON,East Asia & Pacific,Upper middle income,1998,50,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,20,No,No,No,Yes,No,25,No,No,Yes,No,35000,27000,8000,8000,NA
Tonga,TON,TON,East Asia & Pacific,Upper middle income,1999,50,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,20,No,No,No,Yes,No,25,No,No,Yes,No,44000,31000,13000,13000,NA
Tonga,TON,TON,East Asia & Pacific,Upper middle income,2000,50,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,20,No,No,No,Yes,No,25,No,No,Yes,No,43000,35000,8000,8000,NA
Tonga,TON,TON,East Asia & Pacific,Upper middle income,2001,50,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,20,No,No,No,Yes,No,25,No,No,Yes,No,38000,32000,6000,6000,NA
Tonga,TON,TON,East Asia & Pacific,Upper middle income,2002,50,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,20,No,No,No,Yes,No,25,No,No,Yes,No,45000,37000,8000,8000,NA
Tonga,TON,TON,East Asia & Pacific,Upper middle income,2003,50,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,20,No,No,No,Yes,No,25,No,No,Yes,No,51000,40000,11000,11000,NA
Tonga,TON,TON,East Asia & Pacific,Upper middle income,2004,50,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,20,No,No,No,Yes,No,25,No,No,Yes,No,51000,41000,10000,10000,13000
Tonga,TON,TON,East Asia & Pacific,Upper middle income,2005,50,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,20,No,No,No,Yes,No,25,No,No,Yes,No,60000,42000,18000,18000,15000
Tonga,TON,TON,East Asia & Pacific,Upper middle income,2006,50,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,20,No,No,No,Yes,No,25,No,No,Yes,No,54000,39000,15000,15000,NA
Tonga,TON,TON,East Asia & Pacific,Upper middle income,2007,50,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,20,No,No,No,Yes,No,25,No,No,Yes,No,65000,46000,19000,19000,15000
Tonga,TON,TON,East Asia & Pacific,Upper middle income,2008,50,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,20,No,No,No,Yes,No,25,No,No,Yes,No,65000,50000,15000,15000,18000
Tonga,TON,TON,East Asia & Pacific,Upper middle income,2009,50,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,20,No,No,No,Yes,No,25,No,No,Yes,No,75000,46000,29000,29000,18000
Tonga,TON,TON,East Asia & Pacific,Upper middle income,2010,50,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,20,No,No,No,Yes,No,25,No,No,Yes,No,65000,47000,18000,18000,17000
Tonga,TON,TON,East Asia & Pacific,Upper middle income,2011,50,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,20,No,No,No,Yes,No,25,No,No,Yes,No,68000,46000,22000,22000,33000
Tonga,TON,TON,East Asia & Pacific,Upper middle income,2012,56.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,20,No,No,No,Yes,No,75,Yes,Yes,Yes,No,57000,47000,10000,10000,40000
Tonga,TON,TON,East Asia & Pacific,Upper middle income,2013,56.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,20,No,No,No,Yes,No,75,Yes,Yes,Yes,No,60000,48000,12000,12000,47000
Tonga,TON,TON,East Asia & Pacific,Upper middle income,2014,56.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,20,No,No,No,Yes,No,75,Yes,Yes,Yes,No,66000,50000,15000,15000,38000
Tonga,TON,TON,East Asia & Pacific,Upper middle income,2015,58.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,20,No,No,No,Yes,No,75,Yes,Yes,Yes,No,73000,54000,19000,19000,46000
Tonga,TON,TON,East Asia & Pacific,Upper middle income,2016,58.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,20,No,No,No,Yes,No,75,Yes,Yes,Yes,No,87000,59000,28000,28000,53000
